-----------------------------------------------------------------------------
Mod name, Registry name, Potion Name, ID, Liquid color, Is bad, Is beneficial
Mutant More, mutantmore:chemicalated, effect.mutantmore.chemicalated, 85, 0x004F1FC8 (   5185480), true, false
Mutant More, mutantmore:hog_power, effect.mutantmore.hog_power, 86, 0x00E5DA95 (  15063701), false, true
NoCube's Sea Dwellers, seadwellers:dryout, effect.dryout, 248, 0xFF999999 (  -6710887), true, false
NoCube's Sea Dwellers, seadwellers:trade_cooldown, effect.trade_cooldown, 247, 0xFF00CC99 ( -16724839), true, false
Potions Master, potionsmaster:allthemodiumpotioneffect, effect.potionsmaster.allthemodiumpotioneffect, 327, 0x00FED95A (  16701786), false, true
Potions Master, potionsmaster:aluminiumpotioneffect, effect.potionsmaster.aluminiumpotioneffect, 313, 0x00E3E3E3 (  14935011), false, true
Potions Master, potionsmaster:bismuthpotioneffect, effect.potionsmaster.bismuthpotioneffect, 323, 0x00A4E0E7 (  10805479), false, true
Potions Master, potionsmaster:coalpotioneffect, effect.potionsmaster.coalpotioneffect, 306, 0x00010101 (     65793), false, true
Potions Master, potionsmaster:copperpotioneffect, effect.potionsmaster.copperpotioneffect, 314, 0x00B7703A (  12021818), false, true
Potions Master, potionsmaster:crimsonironpotioneffect, effect.potionsmaster.crimsonironpotioneffect, 324, 0x00B5B575 (  11908469), false, true
Potions Master, potionsmaster:diamondpotioneffect, effect.potionsmaster.diamondpotioneffect, 311, 0x003DDBE3 (   4053987), false, true
Potions Master, potionsmaster:emeraldpotioneffect, effect.potionsmaster.emeraldpotioneffect, 312, 0x0000FF00 (     65280), false, true
Potions Master, potionsmaster:goldpotioneffect, effect.potionsmaster.goldpotioneffect, 310, 0x00D4AF37 (  13938487), false, true
Potions Master, potionsmaster:ironpotioneffect, effect.potionsmaster.ironpotioneffect, 307, 0x00E4C0AA (  14991530), false, true
Potions Master, potionsmaster:lapispotioneffect, effect.potionsmaster.lapispotioneffect, 309, 0x000A0AFF (    658175), false, true
Potions Master, potionsmaster:leadpotioneffect, effect.potionsmaster.leadpotioneffect, 318, 0x007C8CC6 (   8162502), false, true
Potions Master, potionsmaster:netheritepotioneffect, effect.potionsmaster.netheritepotioneffect, 326, 0x00FFA500 (  16753920), false, true
Potions Master, potionsmaster:nickelpotioneffect, effect.potionsmaster.nickelpotioneffect, 316, 0x00A9A984 (  11118980), false, true
Potions Master, potionsmaster:osmiumpotioneffect, effect.potionsmaster.osmiumpotioneffect, 321, 0x00C0C9DD (  12634589), false, true
Potions Master, potionsmaster:platinumpotioneffect, effect.potionsmaster.platinumpotioneffect, 325, 0x00C0C9DD (  12634589), false, true
Potions Master, potionsmaster:quartzpotioneffect, effect.potionsmaster.quartzpotioneffect, 322, 0x007C8CC6 (   8162502), false, true
Potions Master, potionsmaster:redstonepotioneffect, effect.potionsmaster.redstonepotioneffect, 308, 0x00FF0000 (  16711680), false, true
Potions Master, potionsmaster:silverpotioneffect, effect.potionsmaster.silverpotioneffect, 319, 0x00A4E0E7 (  10805479), false, true
Potions Master, potionsmaster:tinpotioneffect, effect.potionsmaster.tinpotioneffect, 315, 0x00787878 (   7895160), false, true
Potions Master, potionsmaster:unobtainiumpotioneffect, effect.potionsmaster.unobtainiumpotioneffect, 329, 0x00D152E3 (  13718243), false, true
Potions Master, potionsmaster:uraniumpotioneffect, effect.potionsmaster.uraniumpotioneffect, 317, 0x007EE778 (   8316792), false, true
Potions Master, potionsmaster:vibraniumpotioneffect, effect.potionsmaster.vibraniumpotioneffect, 328, 0x0026DE88 (   2547336), false, true
Potions Master, potionsmaster:zincpotioneffect, effect.potionsmaster.zincpotioneffect, 320, 0x00B5B575 (  11908469), false, true
Project: War Dance, wardance:confusion, effect.wardance.confusion, 198, 0x007833B0 (   7877552), true, false
Project: War Dance, wardance:corrosion, effect.wardance.corrosion, 205, 0x00CFD102 (  13619458), true, false
Project: War Dance, wardance:distraction, effect.wardance.distraction, 197, 0x00C98FFF (  13209599), true, false
Project: War Dance, wardance:enfeeble, effect.wardance.enfeeble, 207, 0x005C452F (   6047023), true, false
Project: War Dance, wardance:exhaustion, effect.wardance.exhaustion, 196, 0x00A9A9A9 (  11119017), true, false
Project: War Dance, wardance:fear, effect.wardance.fear, 199, 0x00FCFC00 (  16579584), true, false
Project: War Dance, wardance:fortification, effect.wardance.fortification, 206, 0x000EB00C (    962572), false, true
Project: War Dance, wardance:paralysis, effect.wardance.paralysis, 201, 0x002C2C2C (   2894892), true, false
Project: War Dance, wardance:petrify, effect.wardance.petrify, 202, 0x00949494 (   9737364), true, false
Project: War Dance, wardance:reenergization, effect.wardance.reenergization, 210, 0x005C452F (   6047023), false, true
Project: War Dance, wardance:refreshment, effect.wardance.refreshment, 209, 0x005C452F (   6047023), false, true
Project: War Dance, wardance:restoration, effect.wardance.restoration, 208, 0x005C452F (   6047023), false, true
Project: War Dance, wardance:sleep, effect.wardance.sleep, 203, 0x0C0C0D3E ( 202116414), true, false
Project: War Dance, wardance:terror, effect.wardance.terror, 200, 0x00FCFC00 (  16579584), true, false
Project: War Dance, wardance:vulnerable, effect.wardance.vulnerable, 204, 0x0073A915 (   7579925), true, false
Quark, quark:danger_sight, effect.quark.danger_sight, 297, 0x0008C8E3 (    575715), false, true
Quark, quark:resilience, effect.quark.resilience, 296, 0x005B1A04 (   5970436), false, true
Somnia Awoken, somnia:awakening, effect.somnia.awakening, 65, 0x0000FFEE (     65518), false, true
Somnia Awoken, somnia:insomnia, effect.somnia.insomnia, 66, 0x0023009A (   2293914), true, false
Tetra, tetra:bleeding, effect.tetra.bleeding, 211, 0x00880000 (   8912896), true, false
Tetra, tetra:earthbound, effect.tetra.earthbound, 212, 0x00006600 (     26112), true, false
Tetra, tetra:exhausted, effect.tetra.exhausted, 218, 0x00222222 (   2236962), true, false
Tetra, tetra:howling, effect.tetra.howling, 214, 0x00EEEEEE (  15658734), false, true
Tetra, tetra:pried, effect.tetra.pried, 217, 0x00880000 (   8912896), true, false
Tetra, tetra:punctured, effect.tetra.punctured, 216, 0x00880000 (   8912896), true, false
Tetra, tetra:severed, effect.tetra.severed, 215, 0x00880000 (   8912896), true, false
Tetra, tetra:small_absorb, effect.tetra.small_absorb, 223, 0x002552A5 (   2445989), false, true
Tetra, tetra:small_health, effect.tetra.small_health, 222, 0x00BB4444 (  12272708), false, true
Tetra, tetra:small_strength, effect.tetra.small_strength, 220, 0x00880000 (   8912896), false, true
Tetra, tetra:steeled, effect.tetra.steeled, 219, 0x00880000 (   8912896), false, true
Tetra, tetra:stun, effect.tetra.stun, 213, 0x00EEEEEE (  15658734), true, false
Tetra, tetra:suspended, effect.tetra.suspended, 224, 0x00006600 (     26112), false, true
Tetra, tetra:unwavering, effect.tetra.unwavering, 221, 0x00887700 (   8943360), false, true
The Undergarden, undergarden:brittleness, effect.undergarden.brittleness, 274, 0x00963232 (   9843250), true, false
The Undergarden, undergarden:featherweight, effect.undergarden.featherweight, 275, 0x00C8C8FF (  13158655), true, false
The Undergarden, undergarden:gooey, effect.undergarden.gooey, 273, 0x00776E52 (   7827026), true, false
The Undergarden, undergarden:virulent_resistance, effect.undergarden.virulent_resistance, 276, 0x00362D42 (   3550530), false, true
TheAbyss, theabyss:after_life, effect.after_life, 74, 0xFF660066 ( -10092442), false, false
TheAbyss, theabyss:anti_fear_potion, effect.anti_fear_potion, 79, 0xFFFF33FF (    -52225), false, false
TheAbyss, theabyss:anti_infection, effect.anti_infection, 70, 0xFFFFFFFF (        -1), false, true
TheAbyss, theabyss:curse, effect.curse, 84, 0xFF000000 ( -16777216), true, false
TheAbyss, theabyss:cursed_aura, effect.cursed_aura, 71, 0xFFFFFFFF (        -1), false, false
TheAbyss, theabyss:dash, effect.dash, 83, 0xFFFFFFFF (        -1), false, false
TheAbyss, theabyss:electricity, effect.electricity, 73, 0xFFFFFFFF (        -1), false, false
TheAbyss, theabyss:fear, effect.fear, 68, 0xFF000033 ( -16777165), true, false
TheAbyss, theabyss:firestorm, effect.firestorm, 76, 0xFFFFFFFF (        -1), false, false
TheAbyss, theabyss:flying, effect.flying, 77, 0xFF66FFCC ( -10027060), false, false
TheAbyss, theabyss:frost_poison, effect.frost_poison, 75, 0xFFCCFFFF (  -3342337), false, false
TheAbyss, theabyss:ghost, effect.ghost, 80, 0xFFD9D9D9 (  -2500135), false, true
TheAbyss, theabyss:immortal, effect.immortal, 78, 0xFF006666 ( -16751002), false, true
TheAbyss, theabyss:node_potion, effect.node_potion, 67, 0xFFFF00FF (    -65281), false, false
TheAbyss, theabyss:tantrum, effect.tantrum, 72, 0xFF00FF97 ( -16711785), false, true
TheAbyss, theabyss:time_stop_potion_effect, effect.time_stop_potion_effect, 69, 0xFF3333FF ( -13421569), false, true
TheAbyss, theabyss:time_stop_potion_irator, effect.time_stop_potion_irator, 82, 0xFF3333FF ( -13421569), false, true
TheAbyss, theabyss:weak_electricity, effect.weak_electricity, 81, 0xFFFFFFFF (        -1), false, false
Xaero's Minimap, xaerominimap:no_cave_maps, effect.xaerominimap.no_cave_maps, 286, 0xFF000000 ( -16777216), false, false
Xaero's Minimap, xaerominimap:no_cave_maps_beneficial, effect.xaerominimap.no_cave_maps_beneficial, 287, 0xFF000000 ( -16777216), false, true
Xaero's Minimap, xaerominimap:no_cave_maps_harmful, effect.xaerominimap.no_cave_maps_harmful, 288, 0xFF000000 ( -16777216), true, false
Xaero's Minimap, xaerominimap:no_entity_radar, effect.xaerominimap.no_entity_radar, 280, 0xFF000000 ( -16777216), false, false
Xaero's Minimap, xaerominimap:no_entity_radar_beneficial, effect.xaerominimap.no_entity_radar_beneficial, 281, 0xFF000000 ( -16777216), false, true
Xaero's Minimap, xaerominimap:no_entity_radar_harmful, effect.xaerominimap.no_entity_radar_harmful, 282, 0xFF000000 ( -16777216), true, false
Xaero's Minimap, xaerominimap:no_minimap, effect.xaerominimap.no_minimap, 277, 0xFF000000 ( -16777216), false, false
Xaero's Minimap, xaerominimap:no_minimap_beneficial, effect.xaerominimap.no_minimap_beneficial, 278, 0xFF000000 ( -16777216), false, true
Xaero's Minimap, xaerominimap:no_minimap_harmful, effect.xaerominimap.no_minimap_harmful, 279, 0xFF000000 ( -16777216), true, false
Xaero's Minimap, xaerominimap:no_waypoints, effect.xaerominimap.no_waypoints, 283, 0xFF000000 ( -16777216), false, false
Xaero's Minimap, xaerominimap:no_waypoints_beneficial, effect.xaerominimap.no_waypoints_beneficial, 284, 0xFF000000 ( -16777216), false, true
Xaero's Minimap, xaerominimap:no_waypoints_harmful, effect.xaerominimap.no_waypoints_harmful, 285, 0xFF000000 ( -16777216), true, false
-----------------------------------------------------------------------------
Mod name, Registry name, Potion Name, ID, Liquid color, Is bad, Is beneficial
-----------------------------------------------------------------------------
